chr	start	end	genome_window_start
chr1	22466560	44365824	29784064
chr1	22466560	44365824	29786112
chr1	22466560	44365824	29788160
chr1	22466560	44365824	29790208
chr1	22466560	44365824	29792256
chr1	22466560	44365824	29794304
chr1	22466560	44365824	29796352
chr1	22466560	44365824	29798400
chr1	22466560	44365824	29800448
chr1	22466560	44365824	29802496
chr1	22466560	44365824	29804544
chr1	22466560	44365824	29806592
chr1	22466560	44365824	29808640
chr1	22466560	44365824	29810688
chr1	22466560	44365824	29812736
chr1	22466560	44365824	29814784
chr1	22466560	44365824	29816832
chr1	22466560	44365824	29818880
chr1	22466560	44365824	29820928
chr1	22466560	44365824	29822976
chr1	22466560	44365824	29825024
chr1	22466560	44365824	29827072
chr1	22466560	44365824	29829120
chr1	22466560	44365824	29831168
chr1	22466560	44365824	29833216
chr1	22466560	44365824	29835264
chr1	22466560	44365824	29837312
chr1	22466560	44365824	29839360
chr1	22466560	44365824	29841408
chr1	22466560	44365824	29843456
chr1	22466560	44365824	29845504
chr1	22466560	44365824	29847552
chr1	22466560	44365824	29849600
chr1	22466560	44365824	29851648
chr1	22466560	44365824	29853696
chr1	22466560	44365824	29855744
chr1	22466560	44365824	29857792
chr1	22466560	44365824	29859840
chr1	22466560	44365824	29861888
chr1	22466560	44365824	29863936
chr1	22466560	44365824	29865984
chr1	22466560	44365824	29868032
chr1	22466560	44365824	29870080
chr1	22466560	44365824	29872128
chr1	22466560	44365824	29874176
chr1	22466560	44365824	29876224
chr1	22466560	44365824	29878272
chr1	22466560	44365824	29880320
chr1	22466560	44365824	29882368
chr1	22466560	44365824	29884416
chr1	22466560	44365824	29886464
chr1	22466560	44365824	29888512
chr1	22466560	44365824	29890560
chr1	22466560	44365824	29892608
chr1	22466560	44365824	29894656
chr1	22466560	44365824	29896704
chr1	22466560	44365824	29898752
chr1	22466560	44365824	29900800
chr1	22466560	44365824	29902848
chr1	22466560	44365824	29904896
chr1	22466560	44365824	29906944
chr1	22466560	44365824	29908992
chr1	22466560	44365824	29911040
chr1	22466560	44365824	29913088
chr1	22466560	44365824	29915136
chr1	22466560	44365824	29917184
chr1	22466560	44365824	29919232
chr1	22466560	44365824	29921280
chr1	22466560	44365824	29923328
chr1	22466560	44365824	29925376
chr1	22466560	44365824	29927424
chr1	22466560	44365824	29929472
chr1	22466560	44365824	29931520
chr1	22466560	44365824	29933568
chr1	22466560	44365824	29935616
chr1	22466560	44365824	29937664
chr1	22466560	44365824	29939712
chr1	22466560	44365824	29941760
chr1	22466560	44365824	29943808
chr1	22466560	44365824	29945856
chr1	22466560	44365824	29947904
chr1	22466560	44365824	29949952
chr1	22466560	44365824	29952000
chr1	22466560	44365824	29954048
chr1	22466560	44365824	29956096
chr1	22466560	44365824	29958144
chr1	22466560	44365824	29960192
chr1	22466560	44365824	29962240
chr1	22466560	44365824	29964288
chr1	22466560	44365824	29966336
chr1	22466560	44365824	29968384
chr1	22466560	44365824	29970432
chr1	22466560	44365824	29972480
chr1	22466560	44365824	29974528
chr1	22466560	44365824	29976576
chr1	22466560	44365824	29978624
chr1	22466560	44365824	29980672
chr1	22466560	44365824	29982720
chr1	22466560	44365824	29984768
chr1	22466560	44365824	29986816
chr1	22466560	44365824	29988864
chr1	22466560	44365824	29990912
chr1	22466560	44365824	29992960
chr1	22466560	44365824	29995008
chr1	22466560	44365824	29997056
chr1	22466560	44365824	29999104
chr1	22466560	44365824	30001152
chr1	22466560	44365824	30003200
chr1	22466560	44365824	30005248
chr1	22466560	44365824	30007296
chr1	22466560	44365824	30009344
chr1	22466560	44365824	30011392
chr1	22466560	44365824	30013440
chr1	22466560	44365824	30015488
chr1	22466560	44365824	30017536
chr1	22466560	44365824	30019584
chr1	22466560	44365824	30021632
chr1	22466560	44365824	30023680
chr1	22466560	44365824	30025728
chr1	22466560	44365824	30027776
chr1	22466560	44365824	30029824
chr1	22466560	44365824	30031872
chr1	22466560	44365824	30033920
chr1	22466560	44365824	30035968
chr1	22466560	44365824	30038016
chr1	22466560	44365824	30040064
chr1	22466560	44365824	30042112
chr1	22466560	44365824	30044160
chr1	22466560	44365824	30046208
chr1	22466560	44365824	30048256
chr1	22466560	44365824	30050304
chr1	22466560	44365824	30052352
chr1	22466560	44365824	30054400
chr1	22466560	44365824	30056448
chr1	22466560	44365824	30058496
chr1	22466560	44365824	30060544
chr1	22466560	44365824	30062592
chr1	22466560	44365824	30064640
chr1	22466560	44365824	30066688
chr1	22466560	44365824	30068736
chr1	22466560	44365824	30070784
chr1	22466560	44365824	30072832
chr1	22466560	44365824	30074880
chr1	22466560	44365824	30076928
chr1	22466560	44365824	30078976
chr1	22466560	44365824	30081024
chr1	22466560	44365824	30083072
chr1	22466560	44365824	30085120
chr1	22466560	44365824	30087168
chr1	22466560	44365824	30089216
chr1	22466560	44365824	30091264
chr1	22466560	44365824	30093312
chr1	22466560	44365824	30095360
chr1	22466560	44365824	30097408
chr1	22466560	44365824	30099456
chr1	22466560	44365824	30101504
chr1	22466560	44365824	30103552
chr1	22466560	44365824	30105600
chr1	22466560	44365824	30107648
chr1	22466560	44365824	30109696
chr1	22466560	44365824	30111744
chr1	22466560	44365824	30113792
chr1	22466560	44365824	30115840
chr1	22466560	44365824	30117888
chr1	22466560	44365824	30119936
chr1	22466560	44365824	30121984
chr1	22466560	44365824	30124032
chr1	22466560	44365824	30126080
chr1	22466560	44365824	30128128
chr1	22466560	44365824	30130176
chr1	22466560	44365824	30132224
chr1	22466560	44365824	30134272
chr1	22466560	44365824	30136320
chr1	22466560	44365824	30138368
chr1	22466560	44365824	30140416
chr1	22466560	44365824	30142464
chr1	22466560	44365824	30144512
chr1	22466560	44365824	30146560
chr1	22466560	44365824	30148608
chr1	22466560	44365824	30150656
chr1	22466560	44365824	30152704
chr1	22466560	44365824	30154752
chr1	22466560	44365824	30156800
chr1	22466560	44365824	30158848
chr1	22466560	44365824	30160896
chr1	22466560	44365824	30162944
chr1	22466560	44365824	30164992
chr1	22466560	44365824	30167040
chr1	22466560	44365824	30169088
chr1	22466560	44365824	30171136
chr1	22466560	44365824	30173184
chr1	22466560	44365824	30175232
chr1	22466560	44365824	30177280
chr1	22466560	44365824	30179328
chr1	22466560	44365824	30181376
chr1	22466560	44365824	30183424
chr1	22466560	44365824	30185472
chr1	22466560	44365824	30187520
chr1	22466560	44365824	30189568
chr1	22466560	44365824	30191616
chr1	22466560	44365824	30193664
chr1	22466560	44365824	30195712
chr1	22466560	44365824	30197760
chr1	22466560	44365824	30199808
chr1	22466560	44365824	30201856
chr1	22466560	44365824	30203904
chr1	22466560	44365824	30205952
chr1	22466560	44365824	30208000
chr1	22466560	44365824	30210048
chr1	22466560	44365824	30212096
chr1	22466560	44365824	30214144
chr1	22466560	44365824	30216192
chr1	22466560	44365824	30218240
chr1	22466560	44365824	30220288
chr1	22466560	44365824	30222336
chr1	22466560	44365824	30224384
chr1	22466560	44365824	30226432
chr1	22466560	44365824	30228480
chr1	22466560	44365824	30230528
chr1	22466560	44365824	30232576
chr1	22466560	44365824	30234624
chr1	22466560	44365824	30236672
chr1	22466560	44365824	30238720
chr1	22466560	44365824	30240768
chr1	22466560	44365824	30242816
chr1	22466560	44365824	30244864
chr1	22466560	44365824	30246912
chr1	22466560	44365824	30248960
chr1	22466560	44365824	30251008
chr1	22466560	44365824	30253056
chr1	22466560	44365824	30255104
chr1	22466560	44365824	30257152
chr1	22466560	44365824	30259200
chr1	22466560	44365824	30261248
chr1	22466560	44365824	30263296
chr1	22466560	44365824	30265344
chr1	22466560	44365824	30267392
chr1	22466560	44365824	30269440
chr1	22466560	44365824	30271488
chr1	22466560	44365824	30273536
chr1	22466560	44365824	30275584
chr1	22466560	44365824	30277632
chr1	22466560	44365824	30279680
chr1	22466560	44365824	30281728
chr1	22466560	44365824	30283776
chr1	22466560	44365824	30285824
chr1	22466560	44365824	30287872
chr1	22466560	44365824	30289920
chr1	22466560	44365824	30291968
chr1	22466560	44365824	30294016
chr1	22466560	44365824	30296064
chr1	22466560	44365824	30298112
chr1	22466560	44365824	30300160
chr1	22466560	44365824	30302208
chr1	22466560	44365824	30304256
chr1	22466560	44365824	30306304
chr1	22466560	44365824	30308352
chr1	22466560	44365824	30310400
chr1	22466560	44365824	30312448
chr1	22466560	44365824	30314496
chr1	22466560	44365824	30316544
chr1	22466560	44365824	30318592
chr1	22466560	44365824	30320640
chr1	22466560	44365824	30322688
chr1	22466560	44365824	30324736
chr1	22466560	44365824	30326784
chr1	22466560	44365824	30328832
chr1	22466560	44365824	30330880
chr1	22466560	44365824	30332928
chr1	22466560	44365824	30334976
chr1	22466560	44365824	30337024
chr1	22466560	44365824	30339072
chr1	22466560	44365824	30341120
chr1	22466560	44365824	30343168
chr1	22466560	44365824	30345216
chr1	22466560	44365824	30347264
chr1	22466560	44365824	30349312
chr1	22466560	44365824	30351360
chr1	22466560	44365824	30353408
chr1	22466560	44365824	30355456
chr1	22466560	44365824	30357504
chr1	22466560	44365824	30359552
chr1	22466560	44365824	30361600
chr1	22466560	44365824	30363648
chr1	22466560	44365824	30365696
chr1	22466560	44365824	30367744
chr1	22466560	44365824	30369792
chr1	22466560	44365824	30371840
chr1	22466560	44365824	30373888
chr1	22466560	44365824	30375936
chr1	22466560	44365824	30377984
chr1	22466560	44365824	30380032
chr1	22466560	44365824	30382080
chr1	22466560	44365824	30384128
chr1	22466560	44365824	30386176
chr1	22466560	44365824	30388224
chr1	22466560	44365824	30390272
chr1	22466560	44365824	30392320
chr1	22466560	44365824	30394368
chr1	22466560	44365824	30396416
chr1	22466560	44365824	30398464
chr1	22466560	44365824	30400512
chr1	22466560	44365824	30402560
chr1	22466560	44365824	30404608
chr1	22466560	44365824	30406656
chr1	22466560	44365824	30408704
chr1	22466560	44365824	30410752
chr1	22466560	44365824	30412800
chr1	22466560	44365824	30414848
chr1	22466560	44365824	30416896
chr1	22466560	44365824	30418944
chr1	22466560	44365824	30420992
chr1	22466560	44365824	30423040
chr1	22466560	44365824	30425088
chr1	22466560	44365824	30427136
chr1	22466560	44365824	30429184
chr1	22466560	44365824	30431232
chr1	22466560	44365824	30433280
chr1	22466560	44365824	30435328
chr1	22466560	44365824	30437376
chr1	22466560	44365824	30439424
chr1	22466560	44365824	30441472
chr1	22466560	44365824	30443520
chr1	22466560	44365824	30445568
chr1	22466560	44365824	30447616
chr1	22466560	44365824	30449664
chr1	22466560	44365824	30451712
chr1	22466560	44365824	30453760
chr1	22466560	44365824	30455808
chr1	22466560	44365824	30457856
chr1	22466560	44365824	30459904
chr1	22466560	44365824	30461952
chr1	22466560	44365824	30464000
chr1	22466560	44365824	30466048
chr1	22466560	44365824	30468096
chr1	22466560	44365824	30470144
chr1	22466560	44365824	30472192
chr1	22466560	44365824	30474240
chr1	22466560	44365824	30476288
chr1	22466560	44365824	30478336
chr1	22466560	44365824	30480384
chr1	22466560	44365824	30482432
chr1	22466560	44365824	30484480
chr1	22466560	44365824	30486528
chr1	22466560	44365824	30488576
chr1	22466560	44365824	30490624
chr1	22466560	44365824	30492672
chr1	22466560	44365824	30494720
chr1	22466560	44365824	30496768
chr1	22466560	44365824	30498816
chr1	22466560	44365824	30500864
chr1	22466560	44365824	30502912
chr1	22466560	44365824	30504960
chr1	22466560	44365824	30507008
chr1	22466560	44365824	30509056
chr1	22466560	44365824	30511104
chr1	22466560	44365824	30513152
chr1	22466560	44365824	30515200
chr1	22466560	44365824	30517248
chr1	22466560	44365824	30519296
chr1	22466560	44365824	30521344
chr1	22466560	44365824	30523392
chr1	22466560	44365824	30525440
chr1	22466560	44365824	30527488
chr1	22466560	44365824	30529536
chr1	22466560	44365824	30531584
chr1	22466560	44365824	30533632
chr1	22466560	44365824	30535680
chr1	22466560	44365824	30537728
chr1	22466560	44365824	30539776
chr1	22466560	44365824	30541824
chr1	22466560	44365824	30543872
chr1	22466560	44365824	30545920
chr1	22466560	44365824	30547968
chr1	22466560	44365824	30550016
chr1	22466560	44365824	30552064
chr1	22466560	44365824	30554112
chr1	22466560	44365824	30556160
chr1	22466560	44365824	30558208
chr1	22466560	44365824	30560256
chr1	22466560	44365824	30562304
chr1	22466560	44365824	30564352
chr1	22466560	44365824	30566400
chr1	22466560	44365824	30568448
chr1	22466560	44365824	30570496
chr1	22466560	44365824	30572544
chr1	22466560	44365824	30574592
chr1	22466560	44365824	30576640
chr1	22466560	44365824	30578688
chr1	22466560	44365824	30580736
chr1	22466560	44365824	30582784
chr1	22466560	44365824	30584832
chr1	22466560	44365824	30586880
chr1	22466560	44365824	30588928
chr1	22466560	44365824	30590976
chr1	22466560	44365824	30593024
chr1	22466560	44365824	30595072
chr1	22466560	44365824	30597120
chr1	22466560	44365824	30599168
chr1	22466560	44365824	30601216
chr1	22466560	44365824	30603264
chr1	22466560	44365824	30605312
chr1	22466560	44365824	30607360
chr1	22466560	44365824	30609408
chr1	22466560	44365824	30611456
chr1	22466560	44365824	30613504
chr1	22466560	44365824	30615552
chr1	22466560	44365824	30617600
chr1	22466560	44365824	30619648
chr1	22466560	44365824	30621696
chr1	22466560	44365824	30623744
chr1	22466560	44365824	30625792
chr1	22466560	44365824	30627840
chr1	22466560	44365824	30629888
chr1	22466560	44365824	30631936
chr1	22466560	44365824	30633984
chr1	22466560	44365824	30636032
chr1	22466560	44365824	30638080
chr1	22466560	44365824	30640128
chr1	22466560	44365824	30642176
chr1	22466560	44365824	30644224
chr1	22466560	44365824	30646272
chr1	22466560	44365824	30648320
chr1	22466560	44365824	30650368
chr1	22466560	44365824	30652416
chr1	22466560	44365824	30654464
chr1	22466560	44365824	30656512
chr1	22466560	44365824	30658560
chr1	22466560	44365824	30660608
chr1	22466560	44365824	30662656
chr1	22466560	44365824	30664704
chr1	22466560	44365824	30666752
chr1	22466560	44365824	30668800
chr1	22466560	44365824	30670848
chr1	22466560	44365824	30672896
chr1	22466560	44365824	30674944
chr1	22466560	44365824	30676992
chr1	22466560	44365824	30679040
chr1	22466560	44365824	30681088
chr1	22466560	44365824	30683136
chr1	22466560	44365824	30685184
chr1	22466560	44365824	30687232
chr1	22466560	44365824	30689280
chr1	22466560	44365824	30691328
chr1	22466560	44365824	30693376
chr1	22466560	44365824	30695424
chr1	22466560	44365824	30697472
chr1	22466560	44365824	30699520
chr1	22466560	44365824	30701568
chr1	22466560	44365824	30703616
chr1	22466560	44365824	30705664
chr1	22466560	44365824	30707712
chr1	22466560	44365824	30709760
chr1	22466560	44365824	30711808
chr1	22466560	44365824	30713856
chr1	22466560	44365824	30715904
chr1	22466560	44365824	30717952
chr1	22466560	44365824	30720000
chr1	22466560	44365824	30722048
chr1	22466560	44365824	30724096
chr1	22466560	44365824	30726144
chr1	22466560	44365824	30728192
chr1	22466560	44365824	30730240
chr1	22466560	44365824	30732288
chr1	22466560	44365824	30734336
chr1	22466560	44365824	30736384
chr1	22466560	44365824	30738432
chr1	22466560	44365824	30740480
chr1	22466560	44365824	30742528
chr1	22466560	44365824	30744576
chr1	22466560	44365824	30746624
chr1	22466560	44365824	30748672
chr1	22466560	44365824	30750720
chr1	22466560	44365824	30752768
chr1	22466560	44365824	30754816
chr1	22466560	44365824	30756864
chr1	22466560	44365824	30758912
chr1	22466560	44365824	30760960
chr1	22466560	44365824	30763008
chr1	22466560	44365824	30765056
chr1	22466560	44365824	30767104
chr1	22466560	44365824	30769152
chr1	22466560	44365824	30771200
chr1	22466560	44365824	30773248
chr1	22466560	44365824	30775296
chr1	22466560	44365824	30777344
chr1	22466560	44365824	30779392
chr1	22466560	44365824	30781440
chr1	22466560	44365824	30783488
chr1	22466560	44365824	30785536
chr1	22466560	44365824	30787584
chr1	22466560	44365824	30789632
chr1	22466560	44365824	30791680
chr1	22466560	44365824	30793728
chr1	22466560	44365824	30795776
chr1	22466560	44365824	30797824
chr1	22466560	44365824	30799872
chr1	22466560	44365824	30801920
chr1	22466560	44365824	30803968
chr1	22466560	44365824	30806016
chr1	22466560	44365824	30808064
chr1	22466560	44365824	30810112
chr1	22466560	44365824	30812160
chr1	22466560	44365824	30814208
chr1	22466560	44365824	30816256
chr1	22466560	44365824	30818304
chr1	22466560	44365824	30820352
chr1	22466560	44365824	30822400
chr1	22466560	44365824	30824448
chr1	22466560	44365824	30826496
chr1	22466560	44365824	30828544
chr1	22466560	44365824	30830592
chr1	22466560	44365824	30832640
chr1	22466560	44365824	30834688
chr1	22466560	44365824	30836736
chr1	22466560	44365824	30838784
chr1	22466560	44365824	30840832
chr1	22466560	44365824	30842880
chr1	22466560	44365824	30844928
chr1	22466560	44365824	30846976
chr1	22466560	44365824	30849024
chr1	22466560	44365824	30851072
chr1	22466560	44365824	30853120
chr1	22466560	44365824	30855168
chr1	22466560	44365824	30857216
chr1	22466560	44365824	30859264
chr1	22466560	44365824	30861312
chr1	22466560	44365824	30863360
chr1	22466560	44365824	30865408
chr1	22466560	44365824	30867456
chr1	22466560	44365824	30869504
chr1	22466560	44365824	30871552
chr1	22466560	44365824	30873600
