SCD_h1_m0_t0	SCD_h1_m0_t1	SCD_h1_m0_t2	SCD_h1_m0_t3	SCD_h1_m0_t4	SCD_h1_m0_t5	chrom	end	rel_disruption_end	rel_disruption_start	start	type	window_end	window_start	miss_per	ins16_min	cont_sum	raw_count
40.53	44.94	53.97	56.44	48.5	42.28	chr2	126550000	630784	628736	126540000	down10	127201504	125890784	10.986476370697156	-0.2399103045463562	141934.12403443988	2141810
31.12	33.47	41.62	38.62	38.3	33.97	chr2	128410000	647168	645120	128400000	down2	129061504	127750784	2.3255018638213465	-0.2172085344791412	154283.18122989248	2525892
30.2	35.06	36.6	34.38	35.47	30.25	chr2	129890000	643072	641024	129880000	down4	130541504	129230784	7.270233196159122	-0.211183100938797	96771.99457928176	2460485
23.05	25.25	36.72	35.1	32.5	28.4	chr2	131810000	669696	667648	131800000	up5	132461504	131150784	7.645277369295016	-0.428978681564331	103807.43928475508	2322218
28.5	29.14	36.53	36.25	34.47	30.39	chr2	132270000	630784	628736	132260000	down10	132921504	131610784	7.270233196159122	-0.4754014015197754	116142.75962959544	2311550
34.66	36.6	52.56	51.44	46.88	41.47	chr2	132510000	667648	665600	132500000	up4	133161504	131850784	3.4779932286857496	-0.2859649360179901	125163.88913300616	2158252
39.2	47.88	43.4	41.47	44.47	37.12	chr2	133550000	661504	659456	133540000	up1	134201504	132890784	9.509098716034185	-0.3020618259906769	82844.38400600608	1836703
25.38	30.83	22.03	20.98	24.83	20.56	chr2	134120000	628736	626688	134110000	down11	134771504	133460784	12.086529948436176	-0.1122766137123107	87035.67602958888	1667943
36.8	44.3	47.6	45.38	44.2	37.53	chr2	134540000	669696	667648	134530000	up5	135191504	133880784	9.879583081593957	-0.2810841798782348	94351.33939860488	1609518
41.88	46.2	51.4	50.47	48.03	41.88	chr2	135960000	667648	665600	135950000	up4	136611504	135300784	9.509098716034185	-0.4745555222034454	118229.88975106228	1820392
64.3	74.5	87.6	86.94	82.3	72.2	chr2	136160000	649216	647168	136150000	down1	136811504	135500784	7.270233196159122	-0.4090048670768738	112080.62951906196	1809936
20.16	22.69	19.56	18.52	19.94	17.33	chr2	136890000	661504	659456	136880000	up1	137541504	136230784	12.451694538490475	-0.2321998476982116	85271.8462062772	1665057
59.0	70.7	68.06	66.7	68.6	57.6	chr2	139370000	671744	669696	139360000	up6	140021504	138710784	13.542628501077257	-0.273076057434082	85786.36472043917	1538095
45.4	53.72	56.8	56.34	54.25	47.5	chr2	140180000	638976	636928	140170000	down6	140831504	139520784	10.986476370697156	-0.2911124229431152	95362.23862247542	1648052
33.78	38.88	54.94	55.3	47.6	42.03	chr2	143110000	663552	661504	143100000	up2	143761504	142450784	13.179743814811015	-0.3762924373149872	103212.01380995176	1660926
42.7	46.06	49.97	47.94	47.75	40.94	chr2	143820000	677888	675840	143810000	up9	144471504	143160784	8.019561574501557	-0.2786533832550049	112035.7348021531	1984329
29.4	36.1	41.06	38.12	38.75	33.0	chr2	145150000	671744	669696	145140000	up6	145801504	144490784	12.451694538490475	-0.3336276412010193	84652.60071048667	1850539
21.39	24.1	25.03	24.36	22.92	19.8	chr2	145660000	669696	667648	145650000	up5	146311504	145000784	7.270233196159122	-0.2695013880729675	128780.55891835966	1898200
21.02	19.72	35.22	37.75	28.75	25.72	chr2	145930000	632832	630784	145920000	down9	146581504	145270784	5.7735443115234375	-0.3462457656860351	128303.9744379688	2010360
53.4	57.12	88.3	90.06	75.9	68.4	chr2	146440000	634880	632832	146430000	down8	147091504	145780784	5.383612811539353	-0.2030380070209503	109857.93984759056	2163062
17.06	18.77	20.0	18.69	19.33	16.56	chr2	146920000	641024	638976	146910000	down5	147571504	146260784	5.762456824322014	-0.101032555103302	105620.4523219256	2094754
19.83	22.48	27.69	26.47	25.4	21.83	chr2	147800000	667648	665600	147790000	up4	148451504	147140784	5.383612811539353	-0.2533221542835235	110966.59845432232	1987461
22.67	28.67	36.25	34.72	32.56	27.52	chr2	148120000	663552	661504	148110000	up2	148771504	147460784	7.270233196159122	-0.2790607810020447	101746.98878755448	1916409
21.42	23.4	28.55	29.44	25.02	22.6	chr2	148680000	634880	632832	148670000	down8	149331504	148020784	11.353920864539518	-0.4387880563735962	96401.3984177824	1659508
32.88	38.8	33.6	34.44	34.8	29.4	chr2	149190000	628736	626688	149180000	down11	149841504	148530784	18.19097234096721	-0.0841091349720954	76435.52143878952	1488507
24.38	24.67	31.61	31.39	29.89	26.05	chr2	153150000	653312	651264	153140000	tad2	153801504	152490784	1.9398181396745056	-0.2041799128055572	98820.150644422	3194525
20.94	22.12	36.84	37.62	31.22	27.45	chr2	153670000	659456	657408	153660000	tad5	154321504	153010784	4.242520965615252	-0.3189927637577057	108417.3317388891	2699675
25.06	25.39	29.73	29.95	27.95	23.67	chr2	154320000	634880	632832	154310000	down8	154971504	153660784	7.270233196159122	-0.2580264210700989	106473.50599309248	2573636
40.03	38.25	52.38	52.62	48.38	42.84	chr2	157600000	632832	630784	157590000	down9	158251504	156940784	2.7104256200388344	-0.472480297088623	109709.1590772442	2972137
20.12	21.3	35.56	36.3	30.56	27.02	chr2	158370000	638976	636928	158360000	down6	159021504	157710784	0.7782071596578624	-0.2994173169136047	100621.58946932013	2517445
22.14	22.33	29.16	28.55	26.25	22.39	chr2	158880000	645120	643072	158870000	down3	159531504	158220784	2.3255018638213465	-0.3019405007362366	125694.87451371814	2165619
23.5	26.16	36.44	34.28	31.3	26.9	chr2	160370000	657408	655360	160360000	tad4	161021504	159710784	4.242520965615252	-0.4752889275550842	111024.76965152856	2121732
41.56	42.7	57.94	60.2	51.4	45.12	chr2	162910000	671744	669696	162900000	up6	163561504	162250784	4.242520965615252	-0.3677157759666443	125440.06407934398	2405409
28.67	29.47	41.44	42.38	37.56	33.47	chr2	163420000	641024	638976	163410000	down5	164071504	162760784	4.242520965615252	-0.351758062839508	98298.36089361607	2614573
27.9	25.6	26.58	24.2	25.69	21.69	chr2	164380000	628736	626688	164370000	down11	165031504	163720784	3.860637081115177	-0.2069241851568222	109829.73007684312	2572428
34.4	34.1	41.66	40.44	38.7	34.44	chr2	166580000	645120	643072	166570000	down3	167231504	165920784	1.9398181396745056	-0.4752165079116821	130659.49496503404	3286488
48.8	48.56	66.2	66.7	60.78	53.88	chr2	168240000	669696	667648	168230000	up5	168891504	167580784	0.3894835637936079	-0.4475617408752441	113298.23800311472	2986885
58.53	65.25	97.94	94.56	82.4	72.75	chr2	170890000	643072	641024	170880000	down4	171541504	170230784	2.7104256200388344	-0.521752119064331	120249.20475274902	2204920
50.3	49.8	82.8	85.6	69.3	61.78	chr2	172460000	677888	675840	172450000	up9	173111504	171800784	6.140540869175321	-0.3132511377334595	124668.90487131289	2235104
31.55	33.7	58.66	57.72	50.12	44.22	chr2	172820000	671744	669696	172810000	up6	173471504	172160784	5.004008830827339	-0.297255128622055	105246.26795421854	2476778
19.97	19.5	25.06	25.28	23.3	20.55	chr2	173100000	667648	665600	173090000	up4	173751504	172440784	4.242520965615252	-0.363774299621582	111153.14875366408	2512034
28.42	27.56	44.1	47.44	37.22	34.38	chr2	173580000	643072	641024	173570000	down4	174231504	172920784	6.140540869175321	-0.6037487983703613	115591.15860301456	2296881
27.81	31.2	47.78	46.53	41.06	36.06	chr2	174310000	661504	659456	174300000	up1	174961504	173650784	3.860637081115177	-0.4733034372329712	115511.49530292315	2357986
24.64	24.6	44.56	45.94	36.9	32.53	chr2	179890000	645120	643072	179880000	down3	180541504	179230784	2.7104256200388344	-0.3126618564128876	109725.12692437175	2749268
30.86	29.42	46.72	47.62	41.5	36.12	chr2	180270000	641024	638976	180260000	down5	180921504	179610784	1.9398181396745056	-0.2672197818756103	97334.19448657532	3092678
21.7	21.8	30.69	30.31	28.52	24.55	chr2	180790000	649216	647168	180780000	down1	181441504	180130784	1.9398181396745056	-0.1783825606107711	97472.2004560954	3452389
36.47	42.88	26.73	28.45	31.42	26.14	chr3	3320000	643072	641024	3310000	down4	3971504	2660784	52.91846684069932	-0.2368004620075225	50021.609473029785	800040
23.88	30.86	20.44	19.95	23.97	18.36	chr3	6310000	651264	649216	6300000	tad1	6961504	5650784	22.02387059266099	-0.1012504324316978	78597.62935707062	1274455
27.27	34.12	35.66	33.7	34.47	28.88	chr3	7040000	649216	647168	7030000	down1	7691504	6380784	20.98765432098765	-0.27447310090065	88501.489317153	1334837
24.0	31.11	34.66	34.75	32.8	27.88	chr3	7320000	647168	645120	7310000	down2	7971504	6660784	20.293043633558664	-0.152069479227066	87077.83979205461	1338420
33.3	37.62	30.58	31.2	32.0	27.5	chr3	7520000	675840	673792	7510000	up8	8171504	6860784	18.89470264354844	-0.2717387080192566	89753.95749530595	1438556
64.56	69.25	91.94	90.8	82.4	72.06	chr3	8590000	665600	663552	8580000	up3	9241504	7930784	13.90475321941414	-0.2924221754074096	111597.23666110465	1825680
24.03	25.39	33.94	33.06	30.95	27.19	chr3	8930000	647168	645120	8920000	down2	9581504	8270784	11.720605390452524	-0.3187355399131775	101865.26534860382	1994131
47.44	54.0	65.7	60.7	61.2	52.2	chr3	9960000	647168	645120	9950000	down2	10611504	9300784	10.249307479224376	-0.1550487428903579	117970.95283445502	2000157
17.05	21.14	9.125	8.586	12.664	9.81	chr3	11090000	663552	661504	11080000	up2	11741504	10430784	22.02387059266099	-0.0650543421506881	68858.99498749465	1392873
50.25	57.47	82.8	77.94	67.9	59.7	chr3	13890000	636928	634880	13880000	down7	14541504	13230784	17.484202166668567	-0.6143932342529297	98665.47456844107	1351781
38.44	44.8	56.5	56.16	52.0	46.06	chr3	14680000	659456	657408	14670000	tad5	15331504	14020784	25.091481139495915	-0.3013948500156402	93074.95494790172	1592248
26.98	30.16	37.56	34.94	34.75	30.06	chr3	14880000	655360	653312	14870000	tad3	15531504	14220784	27.766568250819816	-0.2623701691627502	95601.64710048508	1360809
46.66	52.66	57.25	59.03	55.25	49.6	chr3	19520000	663552	661504	19510000	up2	20171504	18860784	10.986476370697156	-0.1846161633729934	115845.4227976896	1700844
36.34	41.28	45.38	42.62	43.97	37.75	chr3	19900000	665600	663552	19890000	up3	20551504	19240784	10.986476370697156	-0.3566945195198059	96602.7507611584	1769841
55.88	60.4	68.8	63.62	64.56	55.5	chr3	20220000	638976	636928	20210000	down6	20871504	19560784	13.90475321941414	-0.1889849305152893	107460.0468960906	1516947
34.5	39.97	78.6	80.1	61.66	56.12	chr3	20590000	661504	659456	20580000	up1	21241504	19930784	24.07578400191512	-0.3820675015449524	101816.3789530781	1341741
30.03	36.06	25.42	24.28	28.77	23.25	chr3	25230000	651264	649216	25220000	tad1	25881504	24570784	19.94459833795014	-0.1783397048711776	71755.09145149286	1566982
16.6	19.86	10.07	9.63	13.04	10.086	chr3	25560000	659456	657408	25550000	tad5	26211504	24900784	16.06154220291904	-0.1283584684133529	82397.30094269315	1563873
22.0	24.11	24.94	25.44	23.38	20.03	chr3	27070000	657408	655360	27060000	tad4	27721504	26410784	11.720605390452524	-0.2247726172208786	90006.65649198082	1815731
30.55	30.7	40.25	42.78	36.47	32.56	chr3	27480000	641024	638976	27470000	down5	28131504	26820784	4.623644882185972	-0.297823429107666	99730.73583397208	2101691
21.98	23.02	12.96	12.02	15.95	13.63	chr3	27900000	661504	659456	27890000	up1	28551504	27240784	4.242520965615252	-0.1008728593587875	91029.383389247	2259889
34.25	40.94	40.75	39.03	40.78	34.75	chr3	28160000	665600	663552	28150000	up3	28811504	27500784	3.860637081115177	-0.2134986221790313	95826.09352383533	2290716
26.2	34.06	47.53	45.75	40.3	33.3	chr3	29730000	657408	655360	29720000	tad4	30381504	29070784	11.720605390452524	-0.3811556696891784	96999.92756960807	1921858
17.36	19.86	17.52	16.67	18.19	15.66	chr3	30010000	665600	663552	30000000	up3	30661504	29350784	9.509098716034185	-0.2087634950876236	98818.68699995856	2114152
45.8	48.2	51.9	49.75	50.06	42.94	chr3	32330000	663552	661504	32320000	up2	32981504	31670784	9.509098716034185	-0.3918975591659546	122555.10833497548	2028750
29.33	33.97	36.97	37.16	35.78	31.17	chr3	32720000	638976	636928	32710000	down6	33371504	32060784	8.019561574501557	-0.335108608007431	89000.67732789255	2031893
29.03	28.77	45.66	47.84	37.72	34.34	chr3	33810000	641024	638976	33800000	down5	34461504	33150784	12.086529948436176	-0.6297733187675476	136262.70910118535	1906152
31.03	31.72	41.2	38.28	36.0	31.3	chr3	34640000	667648	665600	34630000	up4	35291504	33980784	5.383612811539353	-0.7204462885856628	96966.99865495208	2522240
44.25	53.28	65.6	59.7	60.94	51.75	chr3	35130000	632832	630784	35120000	down9	35781504	34470784	11.353920864539518	-0.3211984038352966	89405.84958091634	2333905
24.89	26.45	23.62	22.23	24.77	21.03	chr3	36160000	638976	636928	36150000	down6	36811504	35500784	7.270233196159122	-0.2418514788150787	111558.42293171523	1829059
19.12	21.1	17.75	16.53	18.7	16.14	chr3	36860000	641024	638976	36850000	down5	37511504	36200784	6.517864946099275	-0.0793959125876426	124609.72702492088	1845401
20.38	22.42	23.62	23.6	22.48	19.64	chr3	37430000	645120	643072	37420000	down3	38081504	36770784	4.623644882185972	-0.4860705733299255	126972.61973686052	1957134
29.55	31.56	43.0	41.16	38.6	34.53	chr3	38220000	667648	665600	38210000	up4	38871504	37560784	8.765850081126576	-0.4981756210327148	111558.83787606038	1891844
36.34	38.2	54.88	56.0	46.84	42.72	chr3	38880000	630784	628736	38870000	down10	39531504	38220784	9.137854382545056	-0.729939341545105	120263.38863172564	1700221
38.16	43.56	44.6	45.88	42.44	37.3	chr3	40400000	651264	649216	40390000	tad1	41051504	39740784	24.4151096823714	-0.2619999647140503	94867.99601445765	1552443
15.54	19.03	10.06	9.68	12.66	9.7	chr3	43200000	659456	657408	43190000	tad5	43851504	42540784	17.129677127625214	-0.1408756971359253	71855.77758690485	1320409
22.44	27.77	13.984	13.7	18.27	14.5	chr3	44920000	653312	651264	44910000	tad2	45571504	44260784	17.129677127625214	-0.0927060097455978	84895.23673072265	1355942
24.0	29.92	37.25	35.47	33.6	27.86	chr3	45380000	655360	653312	45370000	tad3	46031504	44720784	14.266117969821671	-0.4255343079566955	106942.77050130452	1349324
16.17	20.08	10.766	10.734	13.67	10.695	chr3	47030000	641024	638976	47020000	down5	47681504	46370784	16.41834714575045	-0.0928834825754165	89893.35986699401	1360158
15.984	18.84	9.516	9.945	11.29	9.07	chr3	48900000	671744	669696	48890000	up6	49551504	48240784	17.129677127625214	-0.3087389469146728	90071.58416523135	1258856
25.97	31.56	21.34	20.66	24.25	20.27	chr3	50080000	657408	655360	50070000	tad4	50731504	49420784	12.086529948436176	-0.1488204896450042	88386.60437209607	1618492
26.02	28.06	35.53	37.3	31.61	27.7	chr3	51190000	641024	638976	51180000	down5	51841504	50530784	15.345652413468152	-0.2981758415699005	116400.95564625232	2033909
26.48	24.38	35.4	36.4	31.61	27.83	chr3	51480000	661504	659456	51470000	up1	52131504	50820784	4.242520965615252	-0.1883033215999603	129005.96469734468	2271419
25.3	27.11	37.25	34.66	33.6	29.5	chr3	51710000	651264	649216	51700000	tad1	52361504	51050784	3.860637081115177	-0.0898275524377822	133570.66387571467	2420379
20.36	22.72	27.34	26.97	24.92	21.83	chr3	53020000	669696	667648	53010000	up5	53671504	52360784	8.019561574501557	-0.2109114825725555	99156.45408966638	2137773
26.12	31.03	32.62	30.55	31.39	27.05	chr3	53740000	655360	653312	53730000	tad3	54391504	53080784	6.140540869175321	-0.1730478405952453	115591.2814909848	1969764
46.72	56.8	69.2	68.3	63.47	54.4	chr3	55380000	634880	632832	55370000	down8	56031504	54720784	6.140540869175321	-0.2483646869659423	93202.2649485793	1947602
34.9	43.66	51.12	50.47	46.94	39.7	chr3	55990000	677888	675840	55980000	up9	56641504	55330784	12.451694538490475	-0.2961698472499847	91558.98944658258	1768992
49.53	62.72	66.3	65.9	63.4	54.34	chr3	57230000	634880	632832	57220000	down8	57881504	56570784	15.703977292158273	-0.2864277958869934	95658.97006960744	1756199
44.2	50.0	55.38	52.25	51.72	44.4	chr3	57460000	649216	647168	57450000	down1	58111504	56800784	12.086529948436176	-0.2578245401382446	93660.22935130444	1730611
25.25	27.28	28.58	28.36	27.78	24.73	chr3	58160000	659456	657408	58150000	tad5	58811504	57500784	7.270233196159122	-0.2325577437877655	104341.9825112058	2059026
33.4	41.7	30.97	29.55	34.16	27.31	chr3	60130000	643072	641024	60120000	down4	60781504	59470784	17.484202166668567	-0.2002612799406051	79841.86443956559	1309262
39.47	50.5	71.75	67.6	60.72	51.56	chr3	61230000	673792	671744	61220000	up7	61881504	60570784	16.06154220291904	-0.3256865739822387	90756.69116822706	1481763
47.7	61.28	55.78	50.06	58.66	47.7	chr3	61850000	669696	667648	61840000	up5	62501504	61190784	24.07578400191512	-0.0976923555135726	77982.1302072894	1473720
28.42	37.2	40.8	37.2	37.16	30.81	chr3	62200000	653312	651264	62190000	tad2	62851504	61540784	23.39485273721449	-0.1848435997962951	81742.64652912048	1362614
23.55	27.92	27.31	28.12	27.25	23.39	chr3	62520000	667648	665600	62510000	up4	63171504	61860784	22.3677560806934	-0.3697386980056762	81421.78919163193	1397856
61.97	76.25	116.75	108.94	99.75	85.06	chr3	63550000	665600	663552	63540000	up3	64201504	62890784	9.137854382545056	-0.3601713180541992	99837.6756545624	1676312
48.53	55.7	65.75	63.2	60.53	52.3	chr3	65370000	643072	641024	65360000	down4	66021504	64710784	8.019561574501557	-0.369676262140274	111383.5259627656	1931896
34.44	40.7	46.2	45.78	43.28	36.9	chr3	66280000	643072	641024	66270000	down4	66931504	65620784	11.353920864539518	-0.2150260359048843	108677.76922157076	1765320
35.5	36.28	52.66	55.84	44.97	42.1	chr3	67360000	645120	643072	67350000	down3	68011504	66700784	19.245427842945027	-0.4024161696434021	89446.86948597408	1626246
42.72	46.25	56.66	56.6	51.88	46.06	chr3	67620000	665600	663552	67610000	up3	68271504	66960784	14.266117969821671	-0.3171666264533996	109511.3985003794	1706174
31.84	33.6	46.88	46.6	41.25	36.56	chr3	69730000	632832	630784	69720000	down9	70381504	69070784	12.81609916061542	-0.3294180035591125	141038.22542018894	1773376
54.8	67.4	96.25	94.56	83.0	71.0	chr3	73070000	636928	634880	73060000	down7	73721504	72410784	14.98656756684868	-0.5319079160690308	110639.241734678	1285092
42.2	53.34	28.31	26.1	37.22	28.61	chr3	73720000	671744	669696	73710000	up6	74371504	73060784	16.41834714575045	-0.1990198642015457	76736.05263506419	1323438
43.1	52.7	51.62	52.88	50.4	42.44	chr3	75170000	626688	624640	75160000	down12	75821504	74510784	19.59539307441226	-0.3537570238113403	98759.86365397608	1354496
27.42	30.56	23.72	21.97	25.16	21.33	chr3	75510000	667648	665600	75500000	up4	76161504	74850784	16.06154220291904	-0.1353019475936889	103240.43823789232	1401167
20.73	23.95	22.62	22.3	22.06	18.8	chr3	76020000	641024	638976	76010000	down5	76671504	75360784	12.086529948436176	-0.3380826115608215	116030.50125584478	1407617
28.95	37.62	21.64	19.98	26.44	20.52	chr3	78340000	677888	675840	78330000	up9	78991504	77680784	23.053247152970144	-0.1581132709980011	67166.75723613036	1307172
33.03	33.8	54.06	57.0	46.94	41.75	chr3	78950000	630784	628736	78940000	down10	79601504	78290784	19.94459833795014	-0.5844895839691162	114943.85628648412	1613068
36.75	37.6	48.34	45.9	43.88	38.62	chr3	79210000	653312	651264	79200000	tad2	79861504	78550784	13.90475321941414	-0.2205372452735901	122985.58696910267	1723987
