SCD_h1_m0_t0	SCD_h1_m0_t1	SCD_h1_m0_t2	SCD_h1_m0_t3	SCD_h1_m0_t4	SCD_h1_m0_t5	chrom	end	rel_disruption_end	rel_disruption_start	start	type	window_end	window_start	miss_per	ins16_min	cont_sum	raw_count
0.9707	0.785	1.363	1.397	0.9854	0.9253	chr2	83940000	622592	620544	83930000	down14	84591504	83280784	32.65126211673867	-0.1912514120340347	80491.78008434463	1435008
13.59	15.375	13.734	13.43	13.77	11.695	chr2	85300000	643072	641024	85290000	down4	85951504	84640784	12.451694538490475	-0.1053389757871627	113768.6182780969	1806249
2.125	2.387	1.481	1.534	1.666	1.388	chr2	85700000	634880	632832	85690000	down8	86351504	85040784	14.626722752299854	-0.2154867202043533	101148.21562145144	1424255
7.64	9.23	2.705	2.697	4.457	3.268	chr2	86600000	673792	671744	86590000	up7	87251504	85940784	17.837967237782564	-0.1392220556735992	81067.98064781127	1188060
2.135	2.701	1.308	1.334	1.648	1.293	chr2	87450000	649216	647168	87440000	down1	88101504	86790784	20.64072896123784	-0.1254394650459289	77276.83670162297	1251106
1.505	1.72	1.057	0.9634	1.019	0.8613	chr2	88710000	649216	647168	88700000	down1	89361504	88050784	25.76481272490301	-0.0329399034380912	72519.69049359056	1069915
1.867	2.117	1.775	1.661	1.769	1.512	chr2	89250000	675840	673792	89240000	up8	89901504	88590784	28.09753428405321	-0.0909608304500579	60706.570446664206	1061882
0.6377	0.8594	0.8887	0.853	0.878	0.6953	chr2	89520000	622592	620544	89510000	down14	90171504	88860784	28.757186446731943	-0.2050454318523407	60624.1770612075	1175110
19.17	14.99	19.73	19.75	17.83	15.08	chr2	90690000	649216	647168	90680000	down1	91341504	90030784	39.50617283950617	-0.2956153750419616	68430.78193127226	1981251
9.05	9.11	13.33	13.39	12.21	10.61	chr2	91730000	641024	638976	91720000	down5	92381504	91070784	1.1661707875927636	-0.1495745480060577	104377.39708160714	2997463
13.125	12.92	16.1	16.03	15.375	13.336	chr2	91940000	645120	643072	91930000	down3	92591504	91280784	1.5533744475983111	-0.2588948309421539	100422.27103409902	2904026
0.8447	0.864	0.7446	0.7207	0.6865	0.5913	chr2	92860000	622592	620544	92850000	down14	93511504	92200784	2.3255018638213465	-0.2943472266197204	107178.69536272566	2584971
0.583	0.6387	0.834	0.7974	0.697	0.595	chr2	140550000	618496	616448	140540000	down16	141201504	139890784	15.703977292158273	-0.2009068727493286	99683.00825063969	1599489
3.344	3.686	1.937	1.83	2.17	1.85	chr2	94810000	632832	630784	94800000	down9	95461504	94150784	24.07578400191512	-0.0446616522967815	107500.30233992817	1491037
3.256	3.97	1.557	1.504	2.172	1.692	chr2	95680000	655360	653312	95670000	tad3	96331504	95020784	24.753675394898337	-0.080787718296051	63471.54502510747	1287605
0.525	0.6196	0.4995	0.4854	0.516	0.425	chr2	96210000	622592	620544	96200000	down14	96861504	95550784	18.543217476222505	-0.1653192937374115	75992.01566832644	1325271
1.52	1.722	0.7764	0.7446	0.919	0.755	chr2	98670000	641024	638976	98660000	down5	99321504	98010784	21.33381971280812	-0.1187117546796798	68518.26071443138	1177781
4.44	5.184	3.617	3.441	3.895	3.197	chr2	99370000	677888	675840	99360000	up9	100021504	98710784	20.293043633558664	-0.145194336771965	76091.99946461181	1156191
8.15	9.98	3.469	3.49	5.32	4.203	chr2	99690000	665600	663552	99680000	up3	100341504	99030784	25.76481272490301	-0.0774852037429809	64704.20454382402	1143589
0.429	0.4565	0.286	0.2703	0.3225	0.275	chr2	100190000	622592	620544	100180000	down14	100841504	99530784	57.10133032386033	-0.1019660905003547	34490.13716034117	877156
14.3	13.08	9.9	9.586	10.91	9.43	chr2	103770000	634880	632832	103760000	down8	104421504	103110784	4.623644882185972	-0.1558073163032531	116695.63971437531	2231926
1.858	1.208	1.587	1.481	1.365	1.138	chr2	104820000	624640	622592	104810000	down13	105471504	104160784	4.623644882185972	-0.1451935023069381	100428.05057332262	2247590
13.13	14.65	20.36	18.0	17.56	14.54	chr2	109280000	661504	659456	109270000	up1	109931504	108620784	12.086529948436176	-0.2673299312591553	80460.78563355468	1728186
0.4966	0.5537	0.6943	0.651	0.594	0.5156	chr9	27790000	620544	618496	27780000	down15	28441504	27130784	5.762456824322014	-0.0627833604812622	117043.04065020822	2236354
8.195	9.1	4.492	4.492	5.62	4.516	chr2	110620000	677888	675840	110610000	up9	111271504	109960784	28.757186446731943	-0.1714274883270263	74330.65212364195	1334536
0.6084	0.6816	0.4849	0.4907	0.505	0.4363	chr2	111030000	622592	620544	111020000	down14	111681504	110370784	25.091481139495915	-0.2675153315067291	85590.85372304796	1150726
2.32	2.824	2.52	2.396	2.47	2.057	chr1	20300000	618496	616448	20290000	down16	20951504	19640784	17.484202166668567	-0.129368245601654	107496.97580924198	1487889
9.695	8.39	7.355	6.8	6.684	5.535	chr2	114210000	651264	649216	114200000	tad1	114861504	113550784	11.720605390452524	-0.3651244938373565	113911.93552542788	1624804
1.57	1.8	1.229	1.148	1.353	1.122	chr2	115160000	645120	643072	115150000	down3	115811504	114500784	6.894429055093874	-0.1001118794083595	85662.78994384501	1735763
3.969	4.44	4.258	4.17	4.074	3.6	chr2	116530000	673792	671744	116520000	up7	117181504	115870784	14.626722752299854	0.0235960781574249	127023.29406579275	1754148
1.624	1.644	1.954	1.777	1.713	1.538	chr11	16960000	618496	616448	16950000	down16	17611504	16300784	10.618271908925443	-0.1749007105827331	104472.91676237973	2112104
1.008	1.104	1.005	0.9863	0.959	0.805	chr2	143820000	618496	616448	143810000	down16	144471504	143160784	8.019561574501557	-0.2786769270896911	112035.7348021531	1984329
8.51	7.82	10.12	10.12	9.52	8.234	chr2	119030000	671744	669696	119020000	up6	119681504	118370784	1.9398181396745056	-0.2362459897994995	102990.03672557442	2745110
7.625	6.055	8.12	7.914	7.586	6.43	chr2	119620000	634880	632832	119610000	down8	120271504	118960784	0.7782071596578624	-0.1083885356783866	89705.12245402897	2981605
8.79	8.695	9.97	9.82	9.63	8.195	chr2	120360000	638976	636928	120350000	down6	121011504	119700784	4.242520965615252	-0.1476125717163086	90961.5129031614	2818838
11.83	10.8	6.184	5.8	7.355	6.184	chr2	120630000	649216	647168	120620000	down1	121281504	119970784	4.242520965615252	-0.1451179534196853	87277.58019903414	2771231
11.266	9.22	12.14	12.0	11.18	9.51	chr2	121150000	651264	649216	121140000	tad1	121801504	120490784	6.517864946099275	-0.1793325841426849	102038.79028827028	2647593
7.652	7.33	9.555	9.945	8.85	7.797	chr2	121470000	671744	669696	121460000	up6	122121504	120810784	4.623644882185972	-0.220941424369812	112157.07625218484	2604219
6.906	5.688	5.957	6.19	5.695	5.01	chr2	122040000	643072	641024	122030000	down4	122691504	121380784	8.765850081126576	-0.0892858952283859	122044.2351556626	2029903
17.56	17.72	20.89	20.5	19.61	16.98	chr2	122380000	661504	659456	122370000	up1	123031504	121720784	11.353920864539518	-0.2098682969808578	111809.76581175628	1767364
6.8	8.11	3.883	4.01	5.047	4.24	chr2	123220000	634880	632832	123210000	down8	123871504	122560784	18.19097234096721	-0.2220815420150756	79794.76507981846	1434257
14.875	15.625	19.1	18.98	17.75	15.75	chr2	125260000	653312	651264	125250000	tad2	125911504	124600784	8.019561574501557	-0.4194839596748352	107998.25849477638	1848438
17.38	18.48	18.34	18.02	18.25	15.84	chr2	125560000	655360	653312	125550000	tad3	126211504	124900784	6.517864946099275	-0.2170273661613464	106605.77956379838	1820485
3.271	2.76	3.244	3.258	2.955	2.553	chr2	125870000	622592	620544	125860000	down14	126521504	125210784	13.179743814811015	-0.3292982578277588	107318.02546757738	1916135
17.9	17.97	20.67	20.33	19.64	16.9	chr2	127030000	653312	651264	127020000	tad2	127681504	126370784	2.7104256200388344	-0.271800696849823	98932.87015179	2527360
4.62	4.137	6.25	6.36	5.58	4.867	chr2	127270000	659456	657408	127260000	tad5	127921504	126610784	4.242520965615252	-0.2263849824666977	93949.60440733822	2554976
19.06	16.42	34.72	36.28	28.0	25.38	chr2	127840000	651264	649216	127830000	tad1	128491504	127180784	4.623644882185972	-0.4499469399452209	126319.10212055544	2539213
5.18	5.13	4.58	4.25	4.176	3.682	chr2	128120000	651264	649216	128110000	tad1	128771504	127460784	5.004008830827339	-0.2906719446182251	134909.00919479973	2505879
11.22	11.18	16.45	17.16	14.3	12.766	chr2	128610000	655360	653312	128600000	tad3	129261504	127950784	2.7104256200388344	-0.4482338726520538	132474.14503399967	2588851
17.34	17.02	13.31	12.766	14.83	12.91	chr2	129080000	665600	663552	129070000	up3	129731504	128420784	6.894429055093874	-0.0857718214392662	98296.21506935268	2428574
0.672	0.558	0.6616	0.6313	0.575	0.4902	chr2	129480000	622592	620544	129470000	down14	130131504	128820784	9.137854382545056	-0.1854637414216995	95865.94148255663	2445934
19.55	17.81	23.48	23.78	21.4	18.44	chr2	130280000	655360	653312	130270000	tad3	130931504	129620784	3.0945894083269683	-0.33855801820755	109415.22866097008	2576349
7.836	8.016	11.336	11.45	10.16	8.91	chr2	130590000	667648	665600	130580000	up4	131241504	129930784	2.3255018638213465	0.0105534754693508	92452.18298350096	2671182
17.72	18.11	21.94	21.56	20.8	18.11	chr2	131040000	675840	673792	131030000	up8	131691504	130380784	2.3255018638213465	-0.1675040870904922	95394.94910980693	2660672
16.88	17.12	17.86	17.44	17.6	15.336	chr2	131540000	630784	628736	131530000	down10	132191504	130880784	8.019561574501557	-0.3524947166442871	104817.94400069233	2469483
12.19	13.914	10.33	10.08	10.63	8.77	chr2	132960000	634880	632832	132950000	down8	133611504	132300784	6.894429055093874	-0.2678714990615845	136610.08924433697	2050341
14.91	14.33	19.9	20.89	16.89	15.79	chr2	135350000	667648	665600	135340000	up4	136001504	134690784	6.894429055093874	-0.7017362117767334	139222.9759306364	1895532
12.02	12.32	14.61	13.516	13.586	12.1	chr2	137120000	657408	655360	137110000	tad4	137771504	136460784	12.086529948436176	-0.4601214528083801	95646.58453584576	1731420
7.754	9.62	9.76	9.81	9.05	7.777	chr2	137990000	649216	647168	137980000	down1	138641504	137330784	9.137854382545056	-0.4566254019737243	120499.82428172338	1614200
1.786	2.041	1.054	0.956	1.31	1.052	chr2	138580000	663552	661504	138570000	up2	139231504	137920784	14.626722752299854	-0.0804506838321685	73552.64228774098	1629921
16.05	16.75	6.37	5.773	8.72	7.043	chr2	139740000	643072	641024	139730000	down4	140391504	139080784	11.353920864539518	-0.055810734629631	89340.52579637215	1640875
4.9	5.72	4.14	4.082	4.504	3.807	chr2	140550000	632832	630784	140540000	down9	141201504	139890784	15.703977292158273	-0.2009068727493286	99683.00825063969	1599489
10.85	13.13	10.445	9.08	11.43	9.61	chr2	141110000	649216	647168	141100000	down1	141761504	140450784	10.986476370697156	-0.095090314745903	76420.76827077808	1774109
1.462	1.505	1.198	1.08	0.9116	0.7676	chr2	142210000	659456	657408	142200000	tad5	142861504	141550784	8.765850081126576	-0.2743600308895111	81366.39602594504	1767165
4.09	3.977	6.137	6.457	5.22	4.703	chr2	144260000	671744	669696	144250000	up6	144911504	143600784	5.383612811539353	-0.0848773121833801	119456.06533497122	2007671
8.19	7.246	11.555	12.16	9.69	8.33	chr2	144610000	651264	649216	144600000	tad1	145261504	143950784	9.509098716034185	-0.2792029976844787	132900.8507605356	1896672
12.234	13.14	21.1	21.34	17.7	16.14	chr2	147190000	647168	645120	147180000	down2	147841504	146530784	6.894429055093874	-0.5292530059814453	127338.1407453572	2087686
14.914	16.52	18.02	17.86	17.12	14.945	chr2	147380000	659456	657408	147370000	tad5	148031504	146720784	7.645277369295016	-0.3148567676544189	124300.22973158526	1996879
4.266	5.043	2.836	2.588	3.025	2.42	chr2	150060000	628736	626688	150050000	down11	150711504	149400784	30.393017414665103	-0.283038854598999	93034.61081319672	1491604
7.195	7.867	8.73	8.95	8.31	7.27	chr2	150800000	677888	675840	150790000	up9	151451504	150140784	54.5098396847653	-0.124579519033432	44782.89838957027	1045833
14.35	14.19	19.33	18.31	17.64	15.09	chr2	152020000	669696	667648	152010000	up5	152671504	151360784	2.7104256200388344	-0.1580024510622024	94127.27599074817	2589687
15.48	14.266	14.0	13.86	14.49	12.484	chr2	152380000	649216	647168	152370000	down1	153031504	151720784	2.3255018638213465	-0.0884363055229187	101263.62171684911	3043669
11.74	12.08	18.52	18.12	16.47	14.15	chr2	152610000	665600	663552	152600000	up3	153261504	151950784	2.7104256200388344	-0.2582323551177978	101325.95036274903	3172597
1.189	0.8296	0.878	0.8706	0.7847	0.674	chr2	152890000	622592	620544	152880000	down14	153541504	152230784	1.5533744475983111	-0.2948845028877258	96628.34966498888	3185778
8.29	8.06	9.914	10.125	9.23	8.086	chr2	154630000	669696	667648	154620000	up5	155281504	153970784	10.249307479224376	-0.0995878055691719	92467.57414443397	2528920
9.945	10.12	7.31	6.67	8.45	7.12	chr2	154980000	667648	665600	154970000	up4	155631504	154320784	6.517864946099275	-0.2627718448638916	91553.12659203754	2859413
0.9443	0.851	1.292	1.276	1.124	0.9595	chr2	155460000	624640	622592	155450000	down13	156111504	154800784	6.140540869175321	-0.2085507661104202	88423.21550408762	2807522
7.35	7.07	5.51	5.344	5.844	5.25	chr16	30250000	620544	618496	30240000	down15	30901504	29590784	0.0	-0.4191579818725586	152979.05754330917	2967970
11.82	10.5	14.52	14.51	13.44	11.625	chr2	156170000	634880	632832	156160000	down8	156821504	155510784	3.86810302734375	-0.2305780798196792	96681.60394735684	3019330
11.03	10.914	11.45	10.82	11.52	9.766	chr2	156780000	667648	665600	156770000	up4	157431504	156120784	3.4779932286857496	-0.2921451032161712	92652.24571262406	3027069
13.9	13.66	17.19	16.83	16.27	14.25	chr2	157120000	634880	632832	157110000	down8	157771504	156460784	3.4779932286857496	-0.1150982752442359	103037.7579762724	3049561
11.86	11.89	8.305	7.855	9.61	8.34	chr2	158030000	677888	675840	158020000	up9	158681504	157370784	3.4779932286857496	-0.2115903198719024	115688.18934707578	2799361
14.3	17.08	6.793	6.18	9.75	7.68	chr2	160010000	651264	649216	160000000	tad1	160661504	159350784	6.15234375	-0.132568210363388	91212.41562319866	2039699
0.5312	0.5537	0.653	0.6187	0.533	0.445	chr1	184260000	618496	616448	184250000	down16	184911504	183600784	5.762456824322014	-0.3411097824573517	97721.65906116596	1968960
7.535	7.645	8.06	7.816	7.66	6.496	chr2	160960000	655360	653312	160950000	tad3	161611504	160300784	4.623644882185972	-0.1433146893978119	118324.24328311824	2066208
9.19	12.1	7.926	7.473	8.836	6.953	chr2	161660000	661504	659456	161650000	up1	162311504	161000784	9.509098716034185	-0.1036370769143104	77253.14373673317	1921154
1.544	1.2	1.293	1.293	1.192	1.019	chr2	164080000	622592	620544	164070000	down14	164731504	163420784	6.140540869175321	-0.2979130446910858	98455.33238494322	2391749
14.695	12.84	18.66	18.75	16.55	14.266	chr2	164780000	641024	638976	164770000	down5	165431504	164120784	1.5533744475983111	-0.3368494808673858	120675.0211365408	2881126
12.125	12.25	17.4	17.62	15.44	13.625	chr2	165400000	651264	649216	165390000	tad1	166051504	164740784	1.1661707875927636	-0.2893346846103668	112658.21680014	3238370
1.209	1.157	1.175	1.099	1.016	0.882	chr2	145150000	618496	616448	145140000	down16	145801504	144490784	12.451694538490475	-0.3336321115493774	84652.60071048667	1850539
0.8687	0.9604	0.8135	0.7915	0.8057	0.7065	chr1	23730000	618496	616448	23720000	down16	24381504	23070784	12.451694538490475	-0.1609322130680084	95841.30383347228	1737722
9.125	7.67	11.13	11.45	10.055	8.76	chr2	167020000	655360	653312	167010000	tad3	167671504	166360784	3.860637081115177	-0.3898906111717224	103783.10620993728	2976907
0.814	0.6616	0.88	0.872	0.798	0.697	chr2	167510000	624640	622592	167500000	down13	168161504	166850784	2.3255018638213465	-0.2426343858242035	100305.51673437572	3073497
8.664	8.14	10.734	10.62	10.0	8.79	chr2	167640000	661504	659456	167630000	up1	168291504	166980784	2.3255018638213465	-0.4949403405189514	101028.98820030064	3078500
7.516	6.637	6.38	6.375	6.05	5.258	chr2	168070000	649216	647168	168060000	down1	168721504	167410784	0.3894835637936079	-0.2856959104537964	110640.55606555694	2970228
13.586	12.99	13.96	13.78	13.66	12.2	chr2	168670000	643072	641024	168660000	down4	169321504	168010784	0.7782071596578624	-0.1906206905841827	140819.62679178154	2819158
13.33	14.7	24.05	24.52	19.66	17.33	chr2	169020000	630784	628736	169010000	down10	169671504	168360784	1.5533744475983111	-0.2475037574768066	163022.20532270518	2562243
12.02	13.21	10.85	10.25	11.06	9.37	chr2	170050000	638976	636928	170040000	down6	170701504	169390784	1.1661707875927636	-0.4519031047821045	105831.95972617404	2479255
18.55	18.1	23.03	22.75	21.02	18.6	chr2	170420000	641024	638976	170410000	down5	171071504	169760784	0.3894835637936079	-0.4359160363674164	108162.81727058002	2417078
7.734	8.266	2.23	2.064	3.586	2.816	chr2	171420000	657408	655360	171410000	tad4	172071504	170760784	7.270233196159122	-0.168578416109085	93935.55576034688	2046719
3.016	3.041	4.633	4.87	4.05	3.71	chr1	24290000	618496	616448	24280000	down16	24941504	23630784	10.618271908925443	-0.3166028559207916	112006.93282258316	1686830
11.76	12.76	13.08	13.48	12.23	10.664	chr2	178410000	657408	655360	178400000	tad4	179061504	177750784	35.81272870284874	-0.2374026775360107	67441.76147639644	1588979
7.82	8.36	4.168	3.617	2.93	2.355	chr2	179430000	679936	677888	179420000	up10	180081504	178770784	4.242520965615252	-0.3018935322761535	92989.23814161864	2382764
0.5015	0.5684	0.642	0.5933	0.589	0.4944	chr3	3730000	624640	622592	3720000	down13	4381504	3070784	27.434842249657063	-0.2189618051052093	69226.55718012906	1214707
1.363	1.625	0.798	0.752	1.035	0.8545	chr3	4630000	638976	636928	4620000	down6	5281504	3970784	18.89470264354844	-0.0964205861091613	67211.29553770812	1306390
7.41	8.64	7.742	7.13	7.594	6.152	chr3	5210000	667648	665600	5200000	up4	5861504	4550784	10.986476370697156	-0.368415355682373	76610.91730434321	1388963
1.438	1.601	0.8164	0.8027	0.9316	0.79	chr3	8250000	655360	653312	8240000	tad3	8901504	7590784	17.129677127625214	-0.0680991634726524	112978.35798525249	1612869
8.04	8.14	5.145	4.69	6.137	5.223	chr3	9370000	661504	659456	9360000	up1	10021504	8710784	5.762456824322014	-0.1424519419670105	98804.99918634832	2217351
5.75	5.742	7.113	6.86	6.79	5.812	chr16	32700000	620544	618496	32690000	down15	33351504	32040784	3.860637081115177	-0.2732946574687958	88215.97770914176	2892380
10.83	8.94	18.48	19.66	14.19	12.484	chr3	10330000	661504	659456	10320000	up1	10981504	9670784	14.626722752299854	-0.3716856241226196	121776.76384539198	1698424
1.614	1.845	0.752	0.7163	1.041	0.8477	chr3	11420000	663552	661504	11410000	up2	12071504	10760784	21.67922513669923	-0.0871144831180572	69306.79505553113	1321242
7.46	9.09	4.37	4.156	5.535	4.3	chr3	12380000	671744	669696	12370000	up6	13031504	11720784	27.10235628056496	-0.0805793404579162	60348.56135743488	1118754
1.451	1.76	1.109	1.08	1.244	1.015	chr3	12630000	661504	659456	12620000	up1	13281504	11970784	26.769110343543502	-0.0972731560468673	61391.02540058141	1137023
6.086	7.2	6.934	6.23	6.766	5.676	chr3	13480000	655360	653312	13470000	tad3	14131504	12820784	17.837967237782564	-0.2608585059642792	81722.95791383446	1356795
